Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	
PB1	CY039213	Yes	2	2283	H3N2	05/05/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU58/2005	
PB1	CY038957	Yes	2	2274	H3N2	03/06/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU6/2004	
PB1	CY039237	Yes	2	2283	H3N2	05/14/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU63/2005	
PB1	CY038709	Yes	2	2302	H3N2	05/17/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU65/2005(H3N2)	
PB1	CY038717	Yes	2	2302	H3N2	05/23/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU67/2005(H3N2)	
PB1	CY038741	Yes	2	2307	H3N2	05/30/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU70/2005(H3N2)	
PB1	CY038749	Yes	2	2295	H3N2	05/31/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU71/2005(H3N2)	
PB1	CY039525	No	2	2274	H3N2	06/11/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU74/2005(H3N2)	
PB1	CY040344	Yes	2	2298	H3N2	06/17/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU75/2005(H3N2)	
PB1	CY040352	Yes	2	2283	H3N2	06/21/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU76/2005(H3N2)	
PB1	CY038581	No	2	2299	H3N2	03/13/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU8/2004(H3N2)	
PB1	CY100298	No	2	2271	H3N2	03/15/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU83/2004	
PB1	CY100314	No	2	2271	H3N2	07/15/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU86/2004	
PB1	CY100338	No	2	2271	H3N2	08/04/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU89/2004	
PB1	CY038973	No	2	2297	H3N2	03/19/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU9/2004	
PB1	CY100346	No	2	2270	H3N2	08/14/2004	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU90/2004	
PB1	CY100378	No	2	2269	H3N2	04/09/2005	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/HKU94/2005	
PB1	CY071392*	Yes	2	2274	H1N1	08/27/2009	IRD:Human	Hong Kong	-N/A-	-N/A-	A/Hong Kong/WR0114N/2009(H1N1)	
PB1	AF258827	No	2	2341	H5N1	1998	IRD:Human	Hong Kong	-N/A-	-N/A-	A/HongKong/97/98(H5N1)	
PB1	CY053077	Yes	2	2303	H1N1	04/28/2009	IRD:Human	USA	Texas	08-09	A/Houston/13OS/2009(H1N1)	
PB1	CY053117	Yes	2	2299	H1N1	06/11/2009	IRD:Human	USA	Texas	08-09	A/Houston/16OS/2009(H1N1)	
PB1	CY087222	Yes	2	2299	H1N1	06/24/2009	IRD:Human	USA	Texas	08-09	A/Houston/21OS/2009	
PB1	CY113707	Yes	2	2303	H3N2	04/03/1992	IRD:Human	USA	Texas	91-92	A/Houston/56829/1992	
PB1	CY113715	Yes	2	2311	H3N2	04/03/1992	IRD:Human	USA	Texas	91-92	A/Houston/56941/1992	
PB1	CY098639	No	2	2297	H5N1	04/01/2006	IRD:Human	China	-N/A-	-N/A-	A/Hubei/1/2006	
PB1	CY098756	Yes	2	2297	H5N1	05/21/2010	IRD:Human	China	-N/A-	-N/A-	A/Hubei/1/2010	
PB1	CY095852	Yes	2	2274	H1N1	11/2009	IRD:Human	China	-N/A-	-N/A-	A/Hubei/73/2009	
PB1	CY095860	Yes	2	2274	H1N1	11/2009	IRD:Human	China	-N/A-	-N/A-	A/Hubei/74/2009	
PB1	CY095876	Yes	2	2274	H1N1	11/2009	IRD:Human	China	-N/A-	-N/A-	A/Hubei/76/2009	
PB1	CY096043	Yes	2	2274	H1N1	10/11/2009	IRD:Human	China	-N/A-	-N/A-	A/Hubei/99/2009	
PB1	CY104354	Yes	2	2311	H3N2	10/01/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H020/2007	
PB1	CY105836	Yes	2	2311	H3N2	01/04/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H05/2008	
PB1	CY104956	Yes	2	2314	H1N1	07/14/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H257/2008(H1N1)	
PB1	CY104972	Yes	2	2314	H1N1	07/25/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H274/2008	
PB1	CY104980	Yes	2	2314	H1N1	09/17/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H339/2008(H1N1)	
PB1	CY104988	Yes	2	2314	H1N1	10/20/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H386/2008(H1N1)	
PB1	CY104996	Yes	2	2314	H1N1	10/30/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H396/2008(H1N1)	
PB1	CY105540	Yes	2	2312	H3N2	12/04/2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/Hue/H515/2007	
PB1	EU263987	Yes	2	2274	H5N1	2006	IRD:Human	China	-N/A-	-N/A-	A/human/China/GD02/2006(H5N1)	
PB1	EF554793	No	2	2294	H3N2	2006	IRD:Human	USA	Ohio	-N/A-	A/human/Ohio/2006(H3N2)	
PB1	CY098686	No	2	2297	H5N1	01/16/2008	IRD:Human	China	-N/A-	-N/A-	A/Hunan/1/2008	
PB1	CY098721	No	2	2297	H5N1	01/08/2009	IRD:Human	China	-N/A-	-N/A-	A/Hunan/1/2009	
PB1	CY098749	No	2	2297	H5N1	01/23/2009	IRD:Human	China	-N/A-	-N/A-	A/Hunan/2/2009	
PB1	JQ612505	Yes	2	2274	H1N1	01/12/2010	IRD:Human	Hungary	-N/A-	09-10	A/Hungary/2/2010	
PB1	JQ612497	Yes	2	2274	H1N1	10/26/2009	IRD:Human	Hungary	-N/A-	09-10	A/Hungary/40/2009	
PB1	CY104194	Yes	2	2312	H3N2	2004	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HungYen/HY028/2004	
PB1	CY105564	Yes	2	2312	H3N2	2007	IRD:Human	Viet Nam	-N/A-	-N/A-	A/HungYen/HY6/2007	
PB1	CY062793	Yes	2	2303	H1N1	11/10/2009	IRD:Human	Denmark	-N/A-	09-10	A/Hvidovre/INS139/2009(H1N1)	
PB1	CY043431*	Yes	2	2311	H1N1	12/18/2007	IRD:Human	Japan	-N/A-	07-08	A/Hyogo/07K030/2007(H1N1)	
PB1	GU727829	Yes	2	2303	H1N1	12/04/2009	IRD:Human	Russia	-N/A-	09-10	A/IIV-Anadyr/177/2009(H1N1)	
PB1	KC780747	Yes	2	2274	H1N1	11/06/2009	IRD:Human	USA	Illinois	09-10	A/Illinois/15/2009	
PB1	CY090899	Yes	2	2311	H3N2	11/01/1999	IRD:Human	USA	Illinois	99-00	A/Illinois/NHRC0001/1999	
PB1	CY092113	No	2	2312	H3N2	01/20/2004	IRD:Human	USA	Illinois	03-04	A/Illinois/NHRC0001/2004	
PB1	CY091051	Yes	2	2311	H3N2	02/15/2006	IRD:Human	USA	Illinois	05-06	A/Illinois/NHRC0001/2006(H3N2)	
PB1	CY092878	Yes	2	2299	H1N1	01/26/2011	IRD:Human	USA	Illinois	10-11	A/Illinois/NHRC0001/2011	
PB1	CY027673	Yes	2	2298	H1N1	01/26/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0088/2007(H1N1)	
PB1	CY027049	Yes	2	2304	H1N1	02/01/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0146/2007(H1N1)	
PB1	CY025443	Yes	2	2306	H1N1	02/19/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0333/2007(H1N1)	
PB1	CY025483	Yes	2	2299	H3N2	02/19/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0334/2007(H3N2)	
PB1	CY025601	Yes	2	2304	H1N1	02/26/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0415/2007(H1N1)	
PB1	CY025523	Yes	2	2304	H1N1	02/28/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0456/2007(H1N1)	
PB1	CY026801	Yes	2	2299	H1N1	03/01/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0491/2007(H1N1)	
PB1	CY030203	Yes	2	2299	H3N2	03/14/2007	IRD:Human	USA	Illinois	06-07	A/Illinois/UR06-0600/2007(H3N2)	
PB1	CY020459	No	2	2296	H1N1	1980	IRD:Human	India	-N/A-	-N/A-	A/India/6263/1980(H1N1)	
PB1	JF764086	Yes	2	2274	H1N1	03/22/2010	IRD:Human	India	-N/A-	-N/A-	A/India/Blore/2010	
PB1	JF764085	Yes	2	2274	H1N1	09/09/2010	IRD:Human	India	-N/A-	-N/A-	A/India/GWL_DSC/2010	
PB1	KC780691	Yes	2	2274	H1N1	02/03/2010	IRD:Human	USA	Indiana	09-10	A/Indiana/03/2010	
PB1	JN655554	Yes	2	2274	H3N2	07/27/2011	IRD:Human	USA	Indiana	-N/A-	A/Indiana/08/2011(H3N2)	
PB1	JQ070782	Yes	2	2274	H3N2	10/22/2011	IRD:Human	USA	Indiana	11-12	A/Indiana/10/2011	
PB1	JN992755	Yes	2	2270	H3N2	10/22/2011	IRD:Human	USA	Indiana	11-12	A/Indiana/10/2011	
PB1	EU146646	No	2	2255	H5N1	11/11/2005	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/175H/2005(H5N1)	
PB1	EU146662	No	2	2285	H5N1	11/24/2005	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/195H/2005(H5N1)	
PB1	EU146703	No	2	2280	H5N1	02/03/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/298H/2006(H5N1)	
PB1	EU146711	No	2	2268	H5N1	01/30/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/304H/2006(H5N1)	
PB1	EU146727	No	2	2268	H5N1	02/10/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/321H/2006(H5N1)	
PB1	EU146735	No	2	2268	H5N1	02/21/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/341H/2006(H5N1)	
PB1	CY014170	Yes	2	2342	H5N1	07/08/2005	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/5/2005(H5N1)	
PB1	EU146743	No	2	2269	H5N1	05/09/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/534H/2006(H5N1)	
PB1	EU146771	No	2	2272	H5N1	05/10/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/535H/2006(H5N1)	
PB1	EU146772	No	2	2282	H5N1	05/09/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/536H/2006(H5N1)	
PB1	EU146751	No	2	2273	H5N1	05/09/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/538H/2006(H5N1)	
PB1	EU146799	No	2	2283	H5N1	05/17/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/546bH/2006(H5N1)	
PB1	EU146791	No	2	2281	H5N1	05/20/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/560H/2006(H5N1)	
PB1	EU146807	No	2	2269	H5N1	05/29/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/567H/2006(H5N1)	
PB1	EU146815	No	2	2283	H5N1	06/01/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/569H/2006(H5N1)	
PB1	EU146831	No	2	2279	H5N1	07/06/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/604H/2006(H5N1)	
PB1	CY019350	No	2	2268	H5N1	01/05/2007	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC1031/2007(H5N1)	
PB1	CY019358	No	2	2161	H5N1	01/05/2007	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC1031T/2007(H5N1)	
PB1	CY019406	No	2	2268	H5N1	01/11/2007	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC1046/2007(H5N1)	
PB1	CY019422	No	2	2268	H5N1	01/12/2007	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC1047/2007(H5N1)	
PB1	CY019430	No	2	2268	H5N1	01/12/2007	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC1047S/2007(H5N1)	
PB1	CY014319	No	2	2274	H5N1	11/08/2005	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC184/2005(H5N1)	
PB1	CY014323	No	2	2274	H5N1	11/12/2005	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC194P/2005(H5N1)	
PB1	CY014324	No	2	2274	H5N1	12/13/2005	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC287E/2005(H5N1)	
PB1	CY014331	No	2	2274	H5N1	12/15/2005	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC292N/2005(H5N1)	
PB1	CY014336	No	2	2274	H5N1	01/15/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC326/2006(H5N1)	
PB1	CY014349	No	2	2274	H5N1	01/14/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC329/2006(H5N1)	
PB1	CY014355	No	2	2274	H5N1	02/10/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC370/2006(H5N1)	
PB1	CY014365	No	2	2274	H5N1	02/20/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC390/2006(H5N1)	
PB1	CY014390	No	2	2274	H5N1	04/26/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC582/2006(H5N1)	
PB1	CY014270	Yes	2	2274	H5N1	05/09/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC594/2006(H5N1)	
PB1	CY014475	No	2	2274	H5N1	05/12/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC599N/2006(H5N1)	
PB1	CY014403	No	2	2274	H5N1	05/18/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC623/2006(H5N1)	
PB1	CY014419	No	2	2274	H5N1	05/19/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC624/2006(H5N1)	
PB1	CY014427	No	2	2274	H5N1	05/19/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC624E/2006(H5N1)	
PB1	CY014443	No	2	2274	H5N1	05/23/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC634/2006(H5N1)	
PB1	CY014451	No	2	2274	H5N1	05/23/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC634P/2006(H5N1)	
PB1	CY014513	No	2	2274	H5N1	05/30/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC644/2006(H5N1)	
PB1	CY014505	No	2	2274	H5N1	05/29/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC644T/2006(H5N1)	
PB1	CY014499	Yes	2	2274	H5N1	07/06/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC699/2006(H5N1)	
PB1	CY014527	Yes	2	2319	H5N1	08/05/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC739/2006(H5N1)	
PB1	CY014535	No	2	2274	H5N1	08/07/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC742/2006(H5N1)	
PB1	CY017684	Yes	2	2318	H5N1	2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC759/2006(H5N1)	
PB1	CY017660	Yes	2	2342	H5N1	09/22/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC835/2006(H5N1)	
PB1	CY017668	Yes	2	2316	H5N1	09/24/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC836/2006(H5N1)	
PB1	CY017636	Yes	2	2318	H5N1	11/10/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC938/2006(H5N1)	
PB1	CY017652	Yes	2	2318	H5N1	11/12/2006	IRD:Human	Indonesia	-N/A-	-N/A-	A/Indonesia/CDC940/2006(H5N1)	
PB1	JQ070758	Yes	2	2265	H3N2	11/14/2011	IRD:Human	USA	Iowa	11-12	A/Iowa/07/2011	
PB1	JQ070766	Yes	2	2250	H3N2	11/14/2011	IRD:Human	USA	Iowa	11-12	A/Iowa/08/2011	
PB1	JQ070774	Yes	2	2275	H3N2	11/14/2011	IRD:Human	USA	Iowa	11-12	A/Iowa/09/2011	
PB1	DQ889683	Yes	2	2274	H1N1	2005	IRD:Human	USA	Iowa	-N/A-	A/Iowa/CEID23/2005(H1N1)	
PB1	EU146853	No	2	2274	H5N1	2006	IRD:Human	Iraq	-N/A-	-N/A-	A/Iraq/1/2006(H5N1)	
PB1	EU146852	No	2	2292	H5N1	2006	IRD:Human	Iraq	-N/A-	-N/A-	A/Iraq/755/2006(H5N1)	
PB1	CY069475	Yes	2	2306	H3N2	02/2009	IRD:Human	Iraq	-N/A-	-N/A-	A/Iraq/WRAIR1157P/2009(H3N2)	
PB1	GQ166754	No	2	2293	H1N1	04/2009	IRD:Human	Israel	-N/A-	-N/A-	A/Israel/644/2009(H1N1)	
PB1	GQ251033	Yes	2	2317	H1N1	05/03/2009	IRD:Human	Italy	-N/A-	08-09	A/Italy/05/2009(H1N1)	
PB1	CY125876	Yes	2	2274	H2N2	1957	IRD:Human	Japan	-N/A-	-N/A-	A/ITS/1/1957(H2N2)	
PB1	HM241702	No	2	2282	H1N1	08/30/2009	IRD:Human	India	-N/A-	-N/A-	A/Jalna/NIV9436/2009	
PB1	AY210014	No	2	2274	H2N2	1962	IRD:Human	Japan	-N/A-	-N/A-	A/Japan/170/62(H2N2)	
PB1	CY087806	Yes	2	2316	H2N2	06/01/1957	IRD:Human	Japan	-N/A-	-N/A-	A/Japan/305-MA12/1957	
PB1	DQ508839	Yes	2	2274	H2N2	1957	IRD:Human	Japan	-N/A-	-N/A-	A/Japan/305/57(H2N2)	
PB1	CY037341	No	2	2299	H1N1	01/25/2008	IRD:Human	Japan	-N/A-	07-08	A/Japan/AF07/2008(H1N1)	
PB1	CY100778*	Yes	2	2302	H1N1	01/01/2009	IRD:Human	Japan	-N/A-	08-09	A/Japan/WRAIR1054P/2009(H1N1)	
PB1	CY069427	Yes	2	2306	H3N2	02/09/2009	IRD:Human	Japan	-N/A-	08-09	A/Japan/WRAIR1140P/2009(H3N2)	
PB1	CY100826*	Yes	2	2302	H1N1	02/01/2009	IRD:Human	Japan	-N/A-	08-09	A/Japan/WRAIR1226P/2009(H1N1)	
PB1	EU434692	Yes	2	2274	H5N1	2007	IRD:Human	China	-N/A-	-N/A-	A/Jiangsu/1/2007(H5N1)	
PB1	GQ433895	Yes	2	2274	H1N1	06/15/2009	IRD:Human	China	-N/A-	-N/A-	A/Jiangsu/1/2009(H1N1)	
PB1	HQ908438	No	2	2341	H1N1	01/10/2011	IRD:Human	China	-N/A-	-N/A-	A/Jiangsu/ALS1/2011	
PB1	HQ652620	Yes	2	2274	H1N1	11/10/2009	IRD:Human	China	-N/A-	-N/A-	A/Jiangsu/S61/2009	
PB1	HQ652621	Yes	2	2274	H1N1	11/10/2009	IRD:Human	China	-N/A-	-N/A-	A/Jiangsu/S62/2009	
PB1	CY098589	No	2	2292	H5N1	12/04/2005	IRD:Human	China	-N/A-	-N/A-	A/Jiangxi/1/2005	
PB1	CY112859	Yes	2	2314	H3N2	07/01/1997	IRD:Human	South Africa	-N/A-	-N/A-	A/Johannesburg/10/1997	
PB1	CY125074	Yes	2	2304	H1N1	1997	IRD:Human	South Africa	-N/A-	-N/A-	A/Johannesburg/159/1997	
PB1	CY112739	Yes	2	2311	H3N2	1994	IRD:Human	South Africa	-N/A-	-N/A-	A/Johannesburg/33/1994	
PB1	CY112747	Yes	2	2311	H3N2	1994	IRD:Human	South Africa	-N/A-	-N/A-	A/Johannesburg/47/1994	
PB1	CY032291	Yes	2	2300	H2N2	1967	IRD:Human	South Africa	-N/A-	-N/A-	A/Johannesburg/617/1967(H2N2)	
PB1	GU136038	Yes	2	2274	H1N1	06/18/2009	IRD:Human	Japan	-N/A-	08-09	A/Kanagawa/140/2009(H1N1)	
PB1	GU937745	No	2	2274	H3N2	07/27/2009	IRD:Human	USA	Kansas	08-09	A/Kansas/13/2009	
PB1	CY031536	Yes	2	2306	H1N1	01/30/2007	IRD:Human	USA	Kansas	06-07	A/Kansas/UR06-0102/2007(H1N1)	
PB1	CY037605	Yes	2	2306	H3N2	02/28/2008	IRD:Human	USA	Kansas	07-08	A/Kansas/UR07-0110/2008(H3N2)	
PB1	CY036997	Yes	2	2306	H3N2	03/05/2008	IRD:Human	USA	Kansas	07-08	A/Kansas/UR07-0135/2008(H3N2)	
PB1	JX875050	No	2	2274	H1N1	11/04/2009	IRD:Human	USA	Kentucky	09-10	A/Kentucky/110/2009	
PB1	JX875022	No	2	2274	H1N1	12/11/2009	IRD:Human	USA	Kentucky	09-10	A/Kentucky/136/2009	
PB1	CY026657	Yes	2	2295	H1N1	01/12/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0027/2007(H1N1)	
PB1	CY025929	Yes	2	2274	H1N1	01/16/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0034/2007(H1N1)	
PB1	CY025499	Yes	2	2306	H1N1	01/18/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0042/2007(H1N1)	
PB1	CY026521	Yes	2	2307	H1N1	01/23/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0057/2007(H1N1)	
PB1	CY027177	Yes	2	2313	H1N1	01/25/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0081/2007(H1N1)	
PB1	CY027025	Yes	2	2298	H1N1	02/06/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0183/2007(H1N1)	
PB1	CY025641	Yes	2	2295	H1N1	02/05/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0188/2007(H1N1)	
PB1	CY025953	Yes	2	2301	H1N1	02/13/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0257/2007(H1N1)	
PB1	CY025913	Yes	2	2309	H3N2	02/21/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0370/2007(H3N2)	
PB1	CY027377	Yes	2	2298	H1N1	02/26/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0424/2007(H1N1)	
PB1	CY025945	Yes	2	2304	H1N1	03/07/2007	IRD:Human	USA	Kentucky	06-07	A/Kentucky/UR06-0539/2007(H1N1)	
PB1	CY037821	Yes	2	2306	H3N2	02/19/2008	IRD:Human	USA	Kentucky	07-08	A/Kentucky/UR07-0049/2008(H3N2)	
PB1	CY037693	No	2	2274	H3N2	02/20/2008	IRD:Human	USA	Kentucky	07-08	A/Kentucky/UR07-0060/2008(H3N2)	
PB1	CY037573	Yes	2	2302	H3N2	02/25/2008	IRD:Human	USA	Kentucky	07-08	A/Kentucky/UR07-0081/2008(H3N2)	
PB1	CY037653	Yes	2	2302	H3N2	03/20/2008	IRD:Human	USA	Kentucky	07-08	A/Kentucky/UR07-0164/2008(H3N2)	
PB1	CY105860	Yes	2	2311	H3N2	09/23/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/KhanhHoa/KH363/2008	
PB1	CY104636	Yes	2	2314	H3N2	12/03/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/KhanhHoa/KH466/2008	
PB1	CY105876	Yes	2	2311	H3N2	12/10/2008	IRD:Human	Viet Nam	-N/A-	-N/A-	A/KhanhHoa/KH475/2008	
PB1	CY093062	Yes	2	2303	H1N1	07/09/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Khon Kaen/INS440/2010	
PB1	CY098208*	No	2	2303	H1N1	07/10/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Khon Kaen/INS444/2010(H1N1)	
PB1	CY096136	Yes	2	2303	H1N1	07/11/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Khon Kaen/INS452/2010(H1N1)	
PB1	CY129804	Yes	2	2317	H1N1	09/01/2010	IRD:Human	Thailand	-N/A-	-N/A-	A/Khon Kaen/INS585/2010	
PB1	AF037418	No	2	2274	H3N2	1993	IRD:Human	Japan	-N/A-	-N/A-	A/Kitakyushu/159/93(H3N2)	
PB1	HQ154085	No	2	174	H1N1	08/2009	IRD:Human	India	-N/A-	-N/A-	A/KOL/1048/2009	
PB1	HQ853575	No	2	273	H3N2	08/2007	IRD:Human	India	-N/A-	-N/A-	A/KOL/1075/2007	
PB1	HQ853592	No	2	273	H3N2	08/2009	IRD:Human	India	-N/A-	-N/A-	A/KOL/1525/2009	
PB1	HQ853579	No	2	2274	H3N2	05/2008	IRD:Human	India	-N/A-	-N/A-	A/KOL/1537/2008	
PB1	HQ853581	No	2	273	H3N2	06/2008	IRD:Human	India	-N/A-	-N/A-	A/KOL/1687/2008	
PB1	HQ853582	No	2	273	H3N2	06/2008	IRD:Human	India	-N/A-	-N/A-	A/KOL/1691/2008	
PB1	HQ853583	No	2	273	H3N2	07/2008	IRD:Human	India	-N/A-	-N/A-	A/KOL/1708/2008	
PB1	HQ853586	No	2	2274	H3N2	07/2008	IRD:Human	India	-N/A-	-N/A-	A/KOL/1810/2008	
PB1	HQ853587	No	2	273	H3N2	07/2008	IRD:Human	India	-N/A-	-N/A-	A/KOL/1822/2008	
PB1	HM460508	No	2	202	H1N1	2009	IRD:Human	India	-N/A-	-N/A-	A/KOL/2172/2009	
PB1	HQ853589	No	2	2274	H3N2	09/2009	IRD:Human	India	-N/A-	-N/A-	A/KOL/2312/2009	
PB1	HQ853550	No	2	2274	H1N1	05/2007	IRD:Human	India	-N/A-	-N/A-	A/KOL/507/2007	
PB1	HQ853551	No	2	174	H1N1	05/2007	IRD:Human	India	-N/A-	-N/A-	A/KOL/526/2007	
PB1	HQ853552	No	2	2274	H1N1	06/2007	IRD:Human	India	-N/A-	-N/A-	A/KOL/536/2007	
PB1	HQ853555	No	2	2274	H1N1	06/2007	IRD:Human	India	-N/A-	-N/A-	A/KOL/596/2007	
PB1	HQ853556	No	2	2274	H1N1	06/2007	IRD:Human	India	-N/A-	-N/A-	A/KOL/611/2007	
PB1	HQ853557	No	2	2274	H1N1	07/2007	IRD:Human	India	-N/A-	-N/A-	A/KOL/918/2007	
PB1	HQ853567	No	2	2274	H1N1	07/2007	IRD:Human	India	-N/A-	-N/A-	A/KOL/968/2007	
PB1	M25935	Yes	2	2341	H2N2	1968	IRD:Human	South Korea	-N/A-	-N/A-	A/Korea/426/68	
PB1	CY037325	Yes	2	2299	H3N2	02/19/2008	IRD:Human	South Korea	-N/A-	07-08	A/Korea/AF05/2008(H3N2)	
PB1	HM189649*	Yes	2	2286	H1N1	09/2009	IRD:Human	South Korea	-N/A-	08-09	A/Korea/CJ04/2009(H1N1)	
